train_loss,train_f1,train_prec,train_rec,train_acc,val_f1,val_prec,val_rec,val_acc,epoch,step,test_f1,test_prec,test_rec,test_acc
0.8003042340278625,0.4373056888580322,0.5167450904846191,0.5427696108818054,0.5314997434616089,0.4329671859741211,0.5010601878166199,0.5026655793190002,0.5474912524223328,0,0,,,,
0.7148058414459229,0.47392308712005615,0.5268566012382507,0.5666541457176208,0.5933098196983337,0.45731037855148315,0.5176658034324646,0.544156014919281,0.5723724961280823,1,1,,,,
0.6421974897384644,0.5072670578956604,0.5397122502326965,0.5936524271965027,0.6456049084663391,0.4737037122249603,0.5232152938842773,0.5568914413452148,0.5994218587875366,2,2,,,,
0.5827919244766235,0.5322675108909607,0.5484943389892578,0.6061810255050659,0.6895744204521179,0.4905087351799011,0.5347028970718384,0.5845338702201843,0.6157340407371521,3,3,,,,
0.5272125005722046,0.5600380301475525,0.5629845857620239,0.6267123222351074,0.7298271656036377,0.5034816861152649,0.5434275269508362,0.6052188277244568,0.6284328103065491,4,4,,,,
0.4898720681667328,0.576694667339325,0.5714093446731567,0.629944920539856,0.7604162693023682,0.5170875787734985,0.5511300563812256,0.6224223971366882,0.6444352865219116,5,5,,,,
0.4542151689529419,0.5923066139221191,0.5819507837295532,0.6351978778839111,0.7853558659553528,0.52438884973526,0.5550476908683777,0.6307541131973267,0.6534172892570496,6,6,,,,
0.42132532596588135,0.609424889087677,0.5960442423820496,0.6447856426239014,0.8066530227661133,0.5479025840759277,0.5694512128829956,0.6616852283477783,0.6785050630569458,7,7,,,,
0.396258682012558,0.6217625141143799,0.6078967452049255,0.6494591236114502,0.8226351737976074,0.5510683655738831,0.5706374049186707,0.6632379293441772,0.6834606528282166,8,8,,,,
0.37145838141441345,0.630546510219574,0.6193535327911377,0.6473948359489441,0.838245689868927,0.5630077123641968,0.5760121941566467,0.6711674928665161,0.7004955410957336,9,9,,,,
0.3501902222633362,0.639697253704071,0.6314194202423096,0.6502701044082642,0.8489128351211548,0.5779479742050171,0.5855305194854736,0.689491331577301,0.7155688405036926,10,10,,,,
0.3344725966453552,0.6505001783370972,0.6449645757675171,0.6568499803543091,0.8577216267585754,0.5805965662002563,0.5867485404014587,0.6908165812492371,0.7193887829780579,11,11,,,,
0.32124829292297363,0.655572772026062,0.6570687294006348,0.6541232466697693,0.866604745388031,0.5950863361358643,0.5944563150405884,0.7005534768104553,0.7381787896156311,12,12,,,,
0.3088242709636688,0.6587964296340942,0.6643248796463013,0.653832197189331,0.8708418607711792,0.6016695499420166,0.5990604162216187,0.709081768989563,0.7438570857048035,13,13,,,,
0.2981344759464264,0.6717275977134705,0.6841225028038025,0.6616222262382507,0.8794276118278503,0.6120893955230713,0.605694055557251,0.7189263105392456,0.7548007369041443,14,14,,,,
