train_loss,train_f1,train_prec,train_rec,train_acc,val_f1,val_prec,val_rec,val_acc,epoch,step,test_f1,test_prec,test_rec,test_acc
0.7414450645446777,0.4580700993537903,0.489784300327301,0.4778808355331421,0.6442297101020813,0.4445563554763794,0.4951959550380707,0.48844823241233826,0.5886846780776978,0,0,,,,
0.72098708152771,0.4718887507915497,0.4953928291797638,0.49057909846305847,0.6710648536682129,0.45795929431915283,0.49796390533447266,0.4953013062477112,0.6184183359146118,1,1,,,,
0.6992849707603455,0.4847155809402466,0.5007205009460449,0.5013737082481384,0.6974168419837952,0.47041767835617065,0.5034487843513489,0.5077247619628906,0.6390666961669922,2,2,,,,
0.6875460743904114,0.490918904542923,0.5008758306503296,0.5015121698379517,0.7230254411697388,0.4835081696510315,0.5093114376068115,0.5200811624526978,0.66105717420578,3,3,,,,
0.6634958386421204,0.5054620504379272,0.5098986625671387,0.5156773328781128,0.7469243407249451,0.49052518606185913,0.510809600353241,0.5223158597946167,0.6789180040359497,4,4,,,,
0.6458467245101929,0.5079138278961182,0.5098217725753784,0.5140633583068848,0.7643932104110718,0.49934816360473633,0.515333890914917,0.5306740403175354,0.6930621266365051,5,5,,,,
0.632605254650116,0.5181474089622498,0.5177435278892517,0.5233971476554871,0.7807470560073853,0.502929151058197,0.5145378112792969,0.5274015665054321,0.7098905444145203,6,6,,,,
0.6131826043128967,0.526203989982605,0.5249382257461548,0.5286280512809753,0.8008920550346375,0.5132049322128296,0.521018385887146,0.5382857322692871,0.7234152555465698,7,7,,,,
0.5975049734115601,0.5305577516555786,0.5296233892440796,0.5317950248718262,0.8097007870674133,0.5167547464370728,0.5221973657608032,0.538807213306427,0.733842670917511,8,8,,,,
0.5908507108688354,0.5374979972839355,0.5380810499191284,0.5369683504104614,0.8218175172805786,0.5269891619682312,0.5287164449691772,0.5474463701248169,0.7499483823776245,9,9,,,,
0.5780768990516663,0.5366061925888062,0.5396741032600403,0.5346055626869202,0.830291748046875,0.5353958606719971,0.5342847108840942,0.5530999302864075,0.7651249170303345,10,10,,,,
0.5642175078392029,0.5378932952880859,0.5428953170776367,0.5351331233978271,0.8354580998420715,0.5377330183982849,0.5358865261077881,0.5542421340942383,0.7700805068016052,11,11,,,,
0.5470003485679626,0.5421476364135742,0.5534238815307617,0.5376631617546082,0.8468314409255981,0.5549377799034119,0.5500422716140747,0.5706110000610352,0.7882511019706726,12,12,,,,
0.5299832224845886,0.548061192035675,0.5662112832069397,0.5418964624404907,0.8548968434333801,0.545151948928833,0.5415741205215454,0.5575435757637024,0.7861862778663635,13,13,,,,
0.5252394676208496,0.5422805547714233,0.562822699546814,0.5368332862854004,0.8569782376289368,0.5434260964393616,0.5401213765144348,0.5518036484718323,0.7942391037940979,14,14,,,,
0.5164216160774231,0.5431393980979919,0.5686712861061096,0.5372654795646667,0.8609180450439453,0.5628687143325806,0.557633638381958,0.5730867385864258,0.8050795197486877,15,15,,,,
0.5048704743385315,0.5445237755775452,0.5810506343841553,0.5379928350448608,0.8674967288970947,0.55370032787323,0.550143837928772,0.5596352219581604,0.8081767559051514,16,16,,,,
0.4963321387767792,0.545252799987793,0.5885957479476929,0.5384109020233154,0.8706188201904297,0.573762834072113,0.5699139833450317,0.5789053440093994,0.8220111727714539,17,17,,,,
0.48507434129714966,0.5484838485717773,0.6054505109786987,0.540573000907898,0.8755249977111816,0.5672948360443115,0.5658027529716492,0.5689660310745239,0.826244056224823,18,18,,,,
0.4782586693763733,0.5442361831665039,0.6056118011474609,0.5375522971153259,0.8767515420913696,0.5626927018165588,0.5629541277885437,0.5624364614486694,0.8292380571365356,19,19,,,,
0.46983855962753296,0.545327365398407,0.6194642782211304,0.5382879972457886,0.8799108266830444,0.5656394362449646,0.5677407383918762,0.5638107061386108,0.8346066474914551,20,20,,,,
0.4628829061985016,0.5383141040802002,0.6164355278015137,0.5336604118347168,0.8806541562080383,0.5717406272888184,0.5747761726379395,0.569183886051178,0.8383233547210693,21,21,,,,
0.4528454840183258,0.5426250100135803,0.6475768685340881,0.5366106629371643,0.885114312171936,0.5736758708953857,0.5781962275505066,0.5701030492782593,0.841420590877533,22,22,,,,
0.4466113746166229,0.5439997315406799,0.6388516426086426,0.5374496579170227,0.8837019205093384,0.5787116885185242,0.5862761735916138,0.5732936263084412,0.8470988869667053,23,23,,,,
0.4399881362915039,0.5398072600364685,0.6552047729492188,0.5349045395851135,0.8863036632537842,0.5764764547348022,0.5878825783729553,0.5693972110748291,0.8511253595352173,24,24,,,,
0.4354911148548126,0.5379870533943176,0.6608707904815674,0.5338382124900818,0.8870469927787781,0.5806856155395508,0.5989928245544434,0.5709944367408752,0.8583522439002991,25,25,,,,
0.4278039336204529,0.5383174419403076,0.6821061372756958,0.5341818332672119,0.8889797329902649,0.5768994092941284,0.5971885919570923,0.5670000314712524,0.8592814207077026,26,26,,,,
0.42286935448646545,0.5402950048446655,0.6901121139526367,0.5354061722755432,0.889574408531189,0.5823236107826233,0.6007829904556274,0.5724582672119141,0.8587652444839478,27,27,,,,
0.41727784276008606,0.5397898554801941,0.6980737447738647,0.5351466536521912,0.890169084072113,0.5887631177902222,0.6138390302658081,0.5765280723571777,0.8645467758178711,28,28,,,,
0.4098060131072998,0.5393013954162598,0.7285282611846924,0.5350033044815063,0.8920274972915649,0.5823124647140503,0.6130127906799316,0.5695924758911133,0.8668180704116821,29,29,,,,
0.40524598956108093,0.53583163022995,0.7274444699287415,0.5329908132553101,0.8918788433074951,0.5730370283126831,0.603853702545166,0.5615637302398682,0.8656824231147766,30,30,,,,
0.4016760587692261,0.5315536260604858,0.7274593114852905,0.5305539965629578,0.8917673230171204,0.5867170095443726,0.6222212314605713,0.5725646018981934,0.8699153661727905,31,31,,,,
0.39353105425834656,0.5362458825111389,0.7607243061065674,0.5333806872367859,0.8933655619621277,0.5898325443267822,0.6322827935218811,0.5741264224052429,0.8734255433082581,32,32,,,,
0.3892456293106079,0.5332733392715454,0.7628812789916992,0.531706690788269,0.8932912349700928,0.5852112770080566,0.6292576193809509,0.5700204968452454,0.8734255433082581,33,33,,,,
0.385606050491333,0.5327978730201721,0.7656739354133606,0.5314517021179199,0.8933655619621277,0.5802684426307678,0.6253657341003418,0.5657985210418701,0.8732190728187561,34,34,,,,
0.38110867142677307,0.5321894288063049,0.7849549055099487,0.5311921238899231,0.8939602375030518,0.5831965208053589,0.6414310932159424,0.5668827295303345,0.8780714273452759,35,35,,,,
0.37646082043647766,0.5338318347930908,0.7827135920524597,0.5321033596992493,0.8939973711967468,0.5905465483665466,0.6589728593826294,0.571845293045044,0.8817881345748901,36,36,,,,
0.3720458447933197,0.5317253470420837,0.8016437292098999,0.5309975147247314,0.894406259059906,0.5864821672439575,0.6587091684341431,0.5683819651603699,0.8822011351585388,37,37,,,,
0.3673402965068817,0.5297581553459167,0.8043776750564575,0.5299170613288879,0.8943319320678711,0.5856488347053528,0.6570024490356445,0.5677973628044128,0.8818913698196411,38,38,,,,
0.3637600541114807,0.526721715927124,0.8311570882797241,0.5283451676368713,0.8947035670280457,0.5825058817863464,0.6594936847686768,0.5650347471237183,0.8828205466270447,39,39,,,,
0.35925307869911194,0.5265253782272339,0.8375278115272522,0.5282593965530396,0.8948150873184204,0.5814786553382874,0.6638868451118469,0.5639724731445312,0.8838529586791992,40,40,,,,
0.3550126850605011,0.5246899724006653,0.816203773021698,0.527183473110199,0.8942204117774963,0.5917065143585205,0.6899073719978333,0.5708094239234924,0.8879826664924622,41,41,,,,
0.3508133292198181,0.5258222818374634,0.8506970405578613,0.5279186367988586,0.8950009346008301,0.5796425938606262,0.6760098934173584,0.5620219707489014,0.886227548122406,42,42,,,,
0.3474172353744507,0.5247880816459656,0.8416632413864136,0.527327299118042,0.8947407603263855,0.599719226360321,0.7163963317871094,0.5758299827575684,0.8918026089668274,43,43,,,,
0.34341713786125183,0.5262619256973267,0.883782148361206,0.5282526612281799,0.8955956101417542,0.5976176857948303,0.7165497541427612,0.5741876363754272,0.8918026089668274,44,44,,,,
0.34093043208122253,0.5219295024871826,0.8543809652328491,0.525822639465332,0.8947035670280457,0.5995944738388062,0.7262593507766724,0.5752943754196167,0.8930414915084839,45,45,,,,
0.33733266592025757,0.526543915271759,0.8819096684455872,0.5284010171890259,0.8955956101417542,0.5918675065040588,0.7223254442214966,0.5696085691452026,0.892422080039978,46,46,,,,
0.33412039279937744,0.5213338136672974,0.8826487064361572,0.5255861878395081,0.895075261592865,0.583135187625885,0.7071725130081177,0.5636372566223145,0.8905637264251709,47,47,,,,
0.3305407762527466,0.5236973762512207,0.8740605115890503,0.5268359184265137,0.8951867818832397,0.5842581987380981,0.7071821093559265,0.5644584894180298,0.8905637264251709,48,48,,,,
0.3265109360218048,0.5216968059539795,0.8603327870368958,0.5257159471511841,0.8947778940200806,0.5887774229049683,0.7247569561004639,0.5672610402107239,0.89262855052948,49,49,,,,
0.32324472069740295,0.5198691487312317,0.8909969925880432,0.5248234272003174,0.8950380682945251,0.57401442527771,0.7081422209739685,0.5571258068084717,0.8906669616699219,50,50,,,,
0.3207184374332428,0.5231360197067261,0.9072594046592712,0.5266203880310059,0.8955956101417542,0.5803393125534058,0.7224745750427246,0.5612807273864746,0.8922155499458313,51,51,,,,
