layer_idx,conv_type,naive_aggregations,actual_aggregations,saved_aggregations,saved_ratio,rec_num_edges,rec_num_unique_edges,rec_num_recurring_edges,rec_recurring_ratio,cache_hits,cache_hit_ratio,lcs_num_edges_total,lcs_num_edges_kept,lcs_num_edges_pruned,lcs_pruned_ratio,lcs_threshold
0,GatedDirGCNConv,41200.0,248.0,40952.0,0.9939805825242718,41200,41142,58,0.0014077669902912622,58,0.0014077669902912622,41200,248,40952,0.9939805825242718,0.5
1,GatedDirGCNConv,41200.0,35918.0,5282.0,0.12820388349514564,41200,41142,58,0.0014077669902912622,58,0.0014077669902912622,41200,35966,5234,0.12703883495145632,0.5
2,GatedDirGCNConv,41200.0,38419.0,2781.0,0.0675,41200,41142,58,0.0014077669902912622,58,0.0014077669902912622,41200,38476,2724,0.06611650485436893,0.5
