layer_idx,conv_type,naive_aggregations,actual_aggregations,saved_aggregations,saved_ratio,rec_num_edges,rec_num_unique_edges,rec_num_recurring_edges,rec_recurring_ratio,cache_hits,cache_hit_ratio,lcs_num_edges_total,lcs_num_edges_kept,lcs_num_edges_pruned,lcs_pruned_ratio,lcs_threshold
0,GatedDirGCNConv,41200.0,38954.0,2246.0,0.054514563106796116,41200,41142,58,0.0014077669902912622,58,0.0014077669902912622,41200,39009,2191,0.05317961165048544,0.5
1,GatedDirGCNConv,41200.0,28533.0,12667.0,0.3074514563106796,41200,41142,58,0.0014077669902912622,58,0.0014077669902912622,41200,28585,12615,0.3061893203883495,0.5
2,GatedDirGCNConv,41200.0,1280.0,39920.0,0.9689320388349515,41200,41142,58,0.0014077669902912622,58,0.0014077669902912622,41200,1281,39919,0.9689077669902912,0.5
